author_id,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,retweet
Hollydler,Are you somewhere feeling lonely even though he's right beside you?,United States,English,2015-04-20 11:23:00,2015-04-20 11:24:00,129,74,13,,0
Hollydler,That's my dream! https://t.co/yb7SiszMMt,United States,English,2015-04-20 11:24:00,2015-04-20 11:24:00,129,74,14,,0
Hollydler,Bad mood,United States,English,2015-04-20 11:26:00,2015-04-20 11:26:00,129,74,15,,0
Hollydler,"Twitter is a lot like the fridge. When you're bored, you keep opening it.",United States,English,2015-04-20 11:27:00,2015-04-20 11:27:00,129,74,16,,0
Hollydler,Distance doesn't matter if you really love the person. What matters most is your honesty and trust for that relationship to work out.,United States,English,2015-04-20 11:28:00,2015-04-20 11:29:00,129,74,17,,0
Hollydler,As innocent as a baby's buttcheek.,United States,English,2015-04-20 11:30:00,2015-04-20 11:30:00,129,74,19,,0
Hollydler,They that can give up essential liberty to obtain a little temporary safety deserve neither liberty nor safety.,United States,English,2015-04-20 11:30:00,2015-04-20 11:31:00,129,74,18,,0
Hollydler,#phoenix #daisy! https://t.co/Jt3hgHkaOC,United States,English,2015-04-20 11:31:00,2015-04-20 11:31:00,129,74,20,,0
Hollydler,Don't be in a relationship if you're going to act like you're single. What's the point? ._.,United States,English,2015-04-20 11:31:00,2015-04-20 11:32:00,129,74,21,,0
Hollydler,"When one's expectations are reduced to zero, one really appreciates everything one does have. -Stephen Hawking",United States,English,2015-04-20 11:32:00,2015-04-20 11:32:00,129,74,22,,0
Hollydler,I never felt beautiful despite many people told me I am,United States,English,2015-04-20 11:33:00,2015-04-20 11:34:00,129,74,23,,0
Hollydler,The heart has its reasons which reason knows nothing of.,United States,English,2015-04-20 11:34:00,2015-04-20 11:34:00,129,74,24,,0
Hollydler,"Whatever the Mind can Conceive and Believe, It Can Achieve. Napoleon Hill",United States,English,2015-04-20 11:35:00,2015-04-20 11:35:00,129,74,25,,0
Hollydler,You must find the place inside yourself where nothing is impossible.  – Deepak Chopra,United States,English,2015-04-20 11:37:00,2015-04-20 11:37:00,129,74,26,,0
Hollydler,colddd � https://t.co/qdC5oqfscE,United States,English,2015-04-20 11:40:00,2015-04-20 11:40:00,129,74,30,,0
Hollydler,"Sometimes I just want somebody to hold, someone to give me the jacket when it's cold.",United States,English,2015-04-20 11:40:00,2015-04-20 11:40:00,129,74,31,,0
Hollydler,Nothing's more fun than doing what people say you can't do!,United States,English,2015-04-20 11:40:00,2015-04-20 11:40:00,129,74,29,,0
Hollydler,"Women watching porn for the first time, that's hillarious! https://t.co/VClwgEgVbh",United States,English,2015-04-20 11:41:00,2015-04-20 11:41:00,129,74,32,,0
Hollydler,now I want a cat http://t.co/TQKpRNMn6T now I want a cat,United States,English,2015-04-20 11:42:00,2015-04-20 11:42:00,129,74,33,,0
Hollydler,"If I had a boyfriend, he would definetly…oh, who am I telling this? I'm too ugly to have a boyfriend",United States,English,2015-04-20 11:45:00,2015-04-20 11:45:00,129,74,40,,0
Hollydler,My boyfriend told me today I've lost weight. Actually I've gained…now I know he knows it,United States,English,2015-04-20 11:45:00,2015-04-20 11:45:00,129,74,39,,0
