author_id,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,retweet
MonMonica23,She bought me a puppy when I`ve asked #ReasonMyMomIsBetter,United States,English,2015-05-10T15:26:00,2015-05-10T15:26:00,88.0000000000,139.0000000000,640.0000000000,,False
MonMonica23,She has never left me alone in WallMart #ReasonMyMomIsBetter,United States,English,2015-05-10T15:27:00,2015-05-10T15:27:00,88.0000000000,139.0000000000,641.0000000000,,False
MonMonica23,"Someone please help me, I am stuck in this fortune cookie factory #BadFortuneCookiesToGet",United States,English,2015-05-12T16:28:00,2015-05-12T16:28:00,88.0000000000,138.0000000000,642.0000000000,R,True
MonMonica23,"Cardboard you've just ate, Chinese it was not.  #BadFortuneCookiesToGet",United States,English,2015-05-12T16:29:00,2015-05-12T16:29:00,88.0000000000,138.0000000000,646.0000000000,R,True
MonMonica23,"#BadFortuneCookiesToGet I cannot help you, for I am just a cookie. http://t.co/MrrpZU3FIB",United States,English,2015-05-12T16:29:00,2015-05-12T16:29:00,88.0000000000,138.0000000000,645.0000000000,R,True
MonMonica23,Call Meatloaf and tell him you'd do anything for love. Even that. #BadFortuneCookiesToGet http://t.co/tnDErfOXWj,United States,English,2015-05-12T16:29:00,2015-05-12T16:29:00,88.0000000000,138.0000000000,643.0000000000,R,True
MonMonica23,"#BadFortuneCookiesToGet Not sure how you spell E Coli, but....",United States,English,2015-05-12T16:29:00,2015-05-12T16:29:00,88.0000000000,138.0000000000,648.0000000000,R,True
MonMonica23,This cookie had more than just a fortune in it.. see you in 9 months #BadFortuneCookiesToGet @McMannofthepeop,United States,English,2015-05-12T16:30:00,2015-05-12T16:30:00,88.0000000000,138.0000000000,649.0000000000,R,True
MonMonica23,Are You a Cat or Dog Person? Either Way... Bon Appétit @McMannofthepeop #BadFortuneCookiesToGet,United States,English,2015-05-12T16:30:00,2015-05-12T16:30:00,88.0000000000,138.0000000000,650.0000000000,R,True
MonMonica23,You will meet a tall dark strangler. #BadFortuneCookiesToGet,United States,English,2015-05-12T16:31:00,2015-05-12T16:31:00,88.0000000000,138.0000000000,652.0000000000,R,True
MonMonica23,That which you seek is located in the Alamo... in... the basement... #BadFortuneCookiesToGet,United States,English,2015-05-12T16:31:00,2015-05-12T16:31:00,88.0000000000,138.0000000000,653.0000000000,R,True
MonMonica23,"I Don't Have That Much Space To Tell You, I Just Had A Vision And It's Important I Tell You  To Never... #BadFortuneCookiesToGet",United States,English,2015-05-12T16:32:00,2015-05-12T16:32:00,88.0000000000,138.0000000000,654.0000000000,R,True
MonMonica23,Bill Cosby Loves You  #BadFortuneCookiesToGet,United States,English,2015-05-12T16:32:00,2015-05-12T16:32:00,88.0000000000,138.0000000000,656.0000000000,R,True
MonMonica23,If you know what I mean #LittleWhiteLiesITold  #BrianWilliamsMisremembers http://t.co/vzBvZ23MCl,United States,English,2015-05-14T14:47:00,2015-05-14T14:48:00,88.0000000000,138.0000000000,657.0000000000,R,True
MonMonica23,I'm wearing underwear #LittleWhiteLiesITold,United States,English,2015-05-14T15:08:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,661.0000000000,R,True
MonMonica23,"#LittleWhiteLiesITold those jeans used to fit me , the washing machine must have shrunk them",United States,English,2015-05-14T15:08:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,659.0000000000,R,True
MonMonica23,I completely understand what you're saying #littlewhiteliesitold,United States,English,2015-05-14T15:08:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,660.0000000000,R,True
MonMonica23,I LOVE your new haircut! #LittleWhiteLiesITold,United States,English,2015-05-14T15:09:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,665.0000000000,R,True
MonMonica23,I love your dress! #LittleWhiteLiesITold,United States,English,2015-05-14T15:09:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,663.0000000000,R,True
MonMonica23,This week's The Beehive hosted by @Beehive_Game is #LittleWhiteLiesITold,United States,English,2015-05-14T15:09:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,664.0000000000,R,True
MonMonica23,"Oh, that's a nice tattoo. Cant even tell it was done in your friend's bathroom. #LittleWhiteLiesITold",United States,English,2015-05-14T15:09:00,2015-05-14T15:09:00,88.0000000000,138.0000000000,662.0000000000,R,True
