author_id,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,retweet
mihailkuznetzo1,«Зенит» предложил Кержакову завершить карьеру игрока http://t.co/qx5szBHlr1,Unknown,Russian,2015-07-18 12:22:00,2015-07-18 12:22:00,40,0,40,R,1
mihailkuznetzo1,«ВКонтакте» занимает 18-е место в рейтинге социальных сетей на 2015й год   http://t.co/Ab9FUiPmcJ,Unknown,Russian,2015-08-05 11:40:00,2015-08-05 11:40:00,40,0,48,R,1
mihailkuznetzo1,#РоссияЖжет пусть Еропа снимет санкции с России и  еда будет поступать к нам легально http://t.co/SzpY6Bc0C3,Unknown,Russian,2015-08-10 08:19:00,2015-08-10 08:19:00,40,0,54,R,1
mihailkuznetzo1,Зачем Трапм полез в политику?! Здравый смысл  RIP #ДональдТрамп http://t.co/RVoJeAgVsA,Unknown,Russian,2015-08-17 14:39:00,2015-08-17 14:39:00,40,0,61,R,1
mihailkuznetzo1,Россия и Украина - #ОдинНарод http://t.co/c6oANKKsLC,Unknown,Russian,2015-08-18 15:06:00,2015-08-18 15:08:00,40,0,63,R,1
mihailkuznetzo1,У финансовых рынков почва уходит из-под ног.  Падают практически все фондовые и сырьевые активы  #BlackMonday http://t.co/5fFMP0RW2k,Unknown,Russian,2015-08-24 14:51:00,2015-09-20 03:27:00,40,0,69,R,1
mihailkuznetzo1,Опять кризис? http://t.co/OKWY6vvVqX,Unknown,Russian,2015-08-24 17:13:00,2015-08-24 17:13:00,40,1,70,R,1
mihailkuznetzo1,Если вас волнует курс рубля http://t.co/rTky7gmeuR,Unknown,Russian,2015-08-24 17:18:00,2015-08-24 17:18:00,40,1,71,R,1
mihailkuznetzo1,СРОЧНО: На учениях НАТО в Черном море будут корабль и самолеты с ядерным зарядом    http://t.co/a8VGOQ46bS http://t.co/ywiX7v4iMC,Unknown,Russian,2015-08-31 10:05:00,2015-08-31 10:05:00,40,0,77,R,1
mihailkuznetzo1,'@realDonaldTrump http://t.co/dYtMxmRTlt',Unknown,Russian,2015-08-31 12:31:00,2015-08-31 12:31:00,40,0,78,R,1
mihailkuznetzo1,Навальный пригласил дипломатов США в Кострому для отчета   https://t.co/top8wyQANe http://t.co/jC5rTMszZM,Unknown,Ukrainian,2015-09-04 09:45:00,2015-09-04 09:45:00,40,2,84,R,1
mihailkuznetzo1,Как вызвать такси 068 и опоздать на пять часов #Питер   http://t.co/1N7PnyZXtD http://t.co/ifvDTXt6tK,Unknown,Russian,2015-09-08 14:45:00,2015-09-08 14:45:00,40,1,88,R,1
mihailkuznetzo1,"Вид на Исаакиевский собор. Санкт-Петербург, 1900-е года http://t.co/jiWunDIzd8",Unknown,Russian,2015-09-16 09:52:00,2015-09-16 09:54:00,41,1,100,R,1
mihailkuznetzo1,'@zapvv @LevSharansky http://t.co/s9ysRi3bAV',Unknown,Russian,2015-09-17 12:37:00,2015-09-17 12:38:00,41,2,107,R,1
mihailkuznetzo1,'@realDonaldTrump @IvankaTrump http://t.co/icHvq9SPzr',Unknown,Russian,2015-09-24 15:23:00,2015-09-24 15:23:00,41,3,113,R,1
mihailkuznetzo1,"Меркель видит кризис, но не видит его причин   http://t.co/K02VLQDsJR http://t.co/45LfDDSwJy",Unknown,Ukrainian,2015-09-25 15:17:00,2015-09-25 15:17:00,41,3,115,R,1
mihailkuznetzo1,Истина придет в каждый дом http://t.co/29iR05YElC,Unknown,Russian,2015-10-07 07:41:00,2015-10-07 07:41:00,41,2,117,R,1
