author_id,content,region,language,publish_date,harvested_date,following,followers,updates,post_type,retweet
KristinaDrucker,#GameofThrones and #lessons #2unvereinbareDinge,Unknown,LANGUAGE UNDEFINED,2016-05-23T10:36:00,2016-05-23T10:36:00,9.0000000000,0E-10,2.0000000000,R,True
KristinaDrucker,#2unvereinbareDinge scheiße aussehen und dabei keinem Bekannten begegnen,Unknown,German,2016-05-23T10:36:00,2016-05-23T10:37:00,9.0000000000,0E-10,7.0000000000,R,True
KristinaDrucker,"#2unvereinbareDinge  keine Zigaretteten kaufen, weil du vor den #Schreckbildern erschrocken bist",Unknown,German,2016-05-23T10:37:00,2016-05-23T10:38:00,9.0000000000,0E-10,20.0000000000,R,True
KristinaDrucker,#2unvereinbareDinge intelligent sein und hochintelligente Kinder haben,Unknown,German,2016-05-23T10:37:00,2016-05-23T10:37:00,9.0000000000,0E-10,8.0000000000,R,True
KristinaDrucker,"#2unvereinbareDinge permanentes Gefühl niesen zu müssen, wenn man mit dem Chef spricht",Unknown,German,2016-05-23T10:38:00,2016-05-23T10:38:00,9.0000000000,0E-10,24.0000000000,R,True
KristinaDrucker,den Sommer und die Sonne genießen #Sommerpläne2016,Unknown,German,2016-05-31T10:55:00,2016-05-31T10:55:00,131.0000000000,17.0000000000,4.0000000000,,False
KristinaDrucker,Karaoke singen #Sommerpläne2016,Unknown,German,2016-05-31T11:11:00,2016-05-31T11:11:00,131.0000000000,18.0000000000,6.0000000000,,False
KristinaDrucker,Sushi essen #Sommerpläne2016,Unknown,Swedish,2016-05-31T11:14:00,2016-05-31T11:14:00,131.0000000000,18.0000000000,7.0000000000,,False
KristinaDrucker,eine Kokosnuss essen #Sommerpläne2016,Unknown,German,2016-05-31T11:15:00,2016-05-31T11:15:00,131.0000000000,18.0000000000,8.0000000000,,False
KristinaDrucker,"Erdbeeren ablesen und mit Freunden selbst gemachte Cocktails schlürfen, yummie  #sommerpläne2016",Unknown,German,2016-05-31T11:31:00,2016-05-31T11:31:00,131.0000000000,19.0000000000,11.0000000000,,False
KristinaDrucker,Hacker was here #WLANName #hrSOpenAir,Unknown,English,2016-08-18T11:53:00,2016-08-18T11:53:00,131.0000000000,45.0000000000,13.0000000000,R,True
KristinaDrucker,Will you marry me? #WLANName #MercyOniTunes,Unknown,English,2016-08-18T11:53:00,2016-08-18T11:54:00,131.0000000000,45.0000000000,14.0000000000,R,True
KristinaDrucker,Al Qaida #WLANName #hrSOpenAir,Unknown,German,2016-08-18T13:08:00,2016-08-18T13:09:00,131.0000000000,45.0000000000,18.0000000000,R,True
KristinaDrucker,"""Deutschands Zukunft"" bei #Merkel #WLANName #Rendschmidt",Unknown,German,2016-08-18T13:08:00,2016-08-18T13:08:00,131.0000000000,45.0000000000,17.0000000000,R,True
KristinaDrucker,Mein WLAN heisst: „Nicht verfügbar“. Jeder ignoriert es :-) #WLANName  #Telekom,Unknown,German,2016-08-18T13:09:00,2016-08-18T13:09:00,131.0000000000,45.0000000000,19.0000000000,R,True
KristinaDrucker,PennyisteineWlanschnorrerin #WLANName  #Telekom,Unknown,German,2016-08-18T13:09:00,2016-08-18T13:09:00,131.0000000000,45.0000000000,20.0000000000,R,True
KristinaDrucker,It hurts when IP #WLANName  #Telekom,Unknown,English,2016-08-18T13:09:00,2016-08-18T13:10:00,131.0000000000,45.0000000000,22.0000000000,R,True
KristinaDrucker,Du kommst hier ned rein #WLANName #hrSOpenAir,Unknown,German,2016-08-18T13:09:00,2016-08-18T13:09:00,131.0000000000,45.0000000000,21.0000000000,R,True
KristinaDrucker,Mindestens 30 Tote bei #Anschlag auf #Hochzeitsfeier in #Gaziantep. 94 seien verletzt worden #Erdogan #Türkei #IS https://t.co/ZOPndFWp8H,Unknown,German,2016-08-21T09:19:00,2016-08-21T09:20:00,131.0000000000,45.0000000000,23.0000000000,R,True
KristinaDrucker,"Ein #Werk von #Pkk , #Anschlag auf unschuldige #Menschen .... #Eu #Deutschland #Frankreich #OEsterreich beteiligt https://t.co/LpOySRiiaN",Unknown,German,2016-08-21T09:20:00,2016-08-21T09:20:00,131.0000000000,45.0000000000,24.0000000000,R,True
KristinaDrucker,Attentäter war Kind zwischen 12 und 14 Jahren #Anschlag #Türkei #Erdogan #Gaziantep #Fernsehgarten #Hochzeit https://t.co/7LCDIydbYV,Unknown,German,2016-08-21T13:38:00,2016-08-21T13:38:00,131.0000000000,46.0000000000,25.0000000000,R,True
